TIME,start_port_id,end_port_id,user_id,gross_sales_amount_tax_excluded,payment_amount_tax_excluded,ride_duration_seconds
2023-01-25 14:00:00,20020,20043,3OcNzfI8qlSZp9C31MffOkLxJOY2,278,140,1051
2023-01-25 15:00:00,20056,20043,NGD4OPzBu6S5tQuBWH71r0h5k5S2,278,140,1041
2023-01-25 18:00:00,20004,20023,6liO6LkmE7f01fLVZ25n,305,153,1157
2023-01-25 11:00:00,20023,20063,sH3oraLF4k8W6sC0hsYg,387,194,1515
2023-01-25 11:00:00,20023,20063,tZwpsRAReQUflzmkX6P7uy5JH4k2,387,194,1512
2023-01-25 15:00:00,20052,20003,HQLAhv4rn7Uga9MGVL0Jfuw4Yi62,469,235,1903
2023-01-25 15:00:00,20052,20003,rSd44Tpgm4RSDNTHlAi8Mf2hKqZ2,537,269,2161
2023-01-18 16:00:00,20043,20043,vdQqX8vmACMidOF70krWWfp5PJv2,46,46,51
2023-01-18 00:00:00,20020,20023,y5lNyQU90497SKZhLX3z,73,73,170
2023-01-18 11:00:00,20023,20020,y5lNyQU90497SKZhLX3z,87,87,209
2023-01-18 00:00:00,20023,20004,y5lNyQU90497SKZhLX3z,100,100,255
2023-01-18 08:00:00,20021,20056,coD1zLVvuxMxBt8SFqDt6DndPrj2,100,100,293
2023-01-18 13:00:00,20044,20029,0CxUkMo4sGPD3ItcOgLG8Fk1ThE2,114,114,307
2023-01-18 05:00:00,20031,20035,f8FUSvGfa1S3Xp7UMmHEzS3Gxtw1,128,0,414
2023-01-18 14:00:00,20051,20037,r2ZkoF2ueJMP9o17NvpfSOzDxPq1,128,128,363
2023-01-18 05:00:00,20031,20035,ogMIAwfYvlNxyZi1SsRe,128,128,390
2023-01-18 08:00:00,20056,20021,coD1zLVvuxMxBt8SFqDt6DndPrj2,128,128,379
2023-01-18 22:00:00,20020,20006,QUBK1OmX2wbg6jpVTsDeJCZIJyN2,128,128,418
2023-01-18 12:00:00,20029,20050,dGaxZv6i4xTfiichZARb7VYaDGJ2,155,155,482
2023-01-18 17:00:00,20039,20048,Jk3OjVvD0vgCTLIPbjavjwfedH33,169,169,552
2023-01-18 01:00:00,20048,20051,aUdwYzgPJ4SpuZduv0hzjrhisZx2,169,169,598
2023-01-18 17:00:00,20021,20052,O5YBHHS10oY1YGmxm5kK,182,182,623
2023-01-18 20:00:00,20049,20058,BnWtZk6m1uh70ct56mzfCeNRU0H2,182,182,638
2023-01-18 19:00:00,20014,20034,phl9sDFvXRcBd1iJR2GTtMS6uHd2,182,182,660
2023-01-18 12:00:00,20044,20019,szdxZWrHFBc9NTaTUofkXEXJ4Gm2,196,0,712
2023-01-18 12:00:00,20044,20019,oNNosHFZD2dOToCA9JTxhgkMj033,210,0,766
2023-01-18 22:00:00,20023,20036,eFnlzK20guRZBYRAxBmwVcHHF212,196,196,708
2023-01-18 20:00:00,20007,20034,qhf5DMb4HUL9IsJQrbGu,210,210,733
2023-01-18 15:00:00,20007,20020,Vsk568wA4RVg6BhS2X0bdsZhVkO2,223,0,814
2023-01-18 19:00:00,20010,20014,phl9sDFvXRcBd1iJR2GTtMS6uHd2,237,237,845
2023-01-18 15:00:00,20007,20020,lRcCjmninUNaLkdaOdmKIJNiCDX2,237,237,853
2023-01-18 18:00:00,20006,20010,dR1aCbC1ysXb2bMTayURLHIiqGr1,250,250,903
2023-01-18 15:00:00,20048,20051,abQYTREXubKVl3slZ0xk,264,264,1019
2023-01-18 19:00:00,20027,20049,J72YclO1pXSI13LyBlvK,264,264,1000
2023-01-18 16:00:00,20020,20010,ueufDXr26kWZKsBfoQ6Unt1pbND2,291,0,1093
2023-01-18 14:00:00,20042,20019,Xf1xzgJlWOUefgNv3rcjRBqnK672,291,0,1132
2023-01-18 16:00:00,20020,20010,iHOy2BW94JTcXFUifIryJey37Ll2,291,0,1087
2023-01-18 14:00:00,20042,20019,UxxlzC0NfBYMeMBzx0I9q9O9LnE2,291,291,1129
2023-01-18 15:00:00,20019,20043,kIQlnb82d1hHVhTtxmpspYY526B2,319,0,1259
2023-01-18 15:00:00,20018,20043,vdQqX8vmACMidOF70krWWfp5PJv2,332,0,1281
2023-01-18 23:00:00,20019,20020,Ko6swjdmebTCCbUZs1GiQPRfF0k1,400,0,1603
2023-01-18 01:00:00,20019,20053,kE8qs9LZyYVTjlLEwL7tsNYLUsu2,428,0,1722
2023-01-18 14:00:00,20019,20023,CSBeKzbqsKf4fHU87I0FIDsNC2H3,482,0,1929
2023-01-18 14:00:00,20019,20023,Dxxk1jmYJwPeCzgwqqIa9Q2pvJw2,482,0,1940
2023-01-18 13:00:00,20061,20061,OpnydisFKiR6UMTBmfR9s1gZCbx2,578,123,2373
2023-01-18 23:00:00,20020,20020,0tzqMp6OyCcjw2s71CrezHKRGsn1,728,273,3005
2023-01-15 20:00:00,20010,20052,dC8ZJJDui3PYpxKaaXQX8eEnEYe2,700,700,2888
2023-01-15 14:00:00,20007,20047,IX187sQlD8ZMiR0jMLRJJIbrBEo2,755,755,3160
2023-01-15 02:00:00,20062,20062,yhH192AmfgSs6Ixw2W8gvNtZeN82,537,82,2212
2023-01-15 15:00:00,20032,20024,JjjYmWXCvKhuYRui5PQLTMcvEmB3,550,96,2243
2023-01-15 15:00:00,20032,20024,kQBKCQGX2kNG27yVPvHdm6dPLaC2,550,96,2244
2023-01-15 01:00:00,20047,20030,je8BifbYGcWFZrlLsZEeztqL7Lt2,578,578,2348
2023-01-15 10:00:00,20052,20021,2UH9y3laiscZly1h83jZbFGO1eG3,837,382,3509
2023-01-15 10:00:00,20052,20021,xnsFauaoIaZHUc96guWEygcx1BH3,850,396,3546
2023-01-15 20:00:00,20010,20052,ijVKTLvna1WAlsMY44d00bxmGv62,673,673,2772
2023-01-15 20:00:00,20010,20052,dpb0uPP2nEWJIlXw6Hsr,687,687,2880
2023-01-15 05:00:00,20041,20043,POcW7lHhKLPIRR4nEvLDA7jDSzM2,87,87,230
2023-01-15 10:00:00,20023,20020,y5lNyQU90497SKZhLX3z,100,100,277
2023-01-15 07:00:00,20020,20011,voTuW2E60JY899Q06EYdcOVbyXx2,128,128,370
2023-01-15 12:00:00,20031,20036,flBRtH6xegPXExqmd60uuXwiZJ03,155,155,481
2023-01-15 10:00:00,20032,20044,POcW7lHhKLPIRR4nEvLDA7jDSzM2,169,169,548
2023-01-15 17:00:00,20009,20009,kenfzjbuAPgNK1KvtHhpAsNoerR2,182,182,624
2023-01-15 18:00:00,20062,20051,qiG8iBuvVufamUSmjhNANJEMJBC2,182,182,624
2023-01-15 12:00:00,20051,20047,r2ZkoF2ueJMP9o17NvpfSOzDxPq1,182,182,643
2023-01-15 00:00:00,20034,20046,XU9WcVNTiobovYDP2dONY0fKuR73,182,182,653
2023-01-15 00:00:00,20034,20046,9LRAqfl9qkbA9kBuV7iOToq7a7C2,182,182,659
2023-01-15 16:00:00,20049,20029,Jk3OjVvD0vgCTLIPbjavjwfedH33,210,210,746
2023-01-15 17:00:00,20009,20009,sxr1jk4BayYBjwaV16mfi6ShnMp1,223,223,820
2023-01-15 13:00:00,20056,20061,M6NwBEimdke3FFW2UVDMX6wm0DG3,250,0,933
2023-01-15 16:00:00,20043,20025,ISf1aO3ZaFU8B9A6CnN3JfD0cDu2,237,237,885
2023-01-15 16:00:00,20043,20025,SuUENxHZ5cNhDpOmVuxuZ5V61523,237,237,884
2023-01-15 15:00:00,20025,20009,WreJGqisBdV4YtVY9bLIc3JJVIs1,250,250,940
2023-01-15 09:00:00,20056,20056,KniwCU2wPYRpAtPx1eDd0YkozNA3,250,250,929
2023-01-15 13:00:00,20056,20061,g6jluhDxEcd3CiYc5kltDqX6HRd2,250,250,902
2023-01-15 13:00:00,20018,20025,WreJGqisBdV4YtVY9bLIc3JJVIs1,250,0,924
2023-01-15 13:00:00,20018,20015,7zttaByvr8gcDhGz5AGArxuc8D63,250,0,936
2023-01-15 09:00:00,20035,20034,XGQUY8dvqXRqvPGSCzySl3aqoTy2,250,250,908
2023-01-15 15:00:00,20015,20009,7zttaByvr8gcDhGz5AGArxuc8D63,264,264,968
2023-01-15 15:00:00,20043,20018,CI8gyvfhgqQrnoXf88fL136P9kP2,291,0,1091
2023-01-15 15:00:00,20043,20018,3BXgk6uTsuZNhQ1U3gZ035BgtqJ3,278,278,1074
2023-01-15 11:00:00,20031,20020,mg3erefZETbAifcddCZrmh9VSdT2,291,291,1098
2023-01-15 16:00:00,20056,20056,oVXRD11WKdTQwGNSB616G9FklYY2,305,0,1161
2023-01-15 17:00:00,20035,20047,flBRtH6xegPXExqmd60uuXwiZJ03,291,291,1136
2023-01-15 12:00:00,20047,20045,mAXVevHzYIUdxyJDERQhZu4Qhx23,291,291,1140
2023-01-15 16:00:00,20056,20056,lxtrB7RelANlu23ECrbpw57j4fF3,305,0,1175
2023-01-15 12:00:00,20020,20049,jTggTh5hhxcFwihSpQvCobkl9R03,332,0,1271
2023-01-15 12:00:00,20020,20049,x5SfrP6WKVUeDbi7x5jsYsTJuxu2,332,0,1261
2023-01-15 12:00:00,20020,20049,BPqvIeLhtKMZ4YqA6zDEDEDbOzk1,319,319,1227
2023-01-15 12:00:00,20020,20049,6kooQaSJnoNqE4pkeJn9aASwxu33,319,319,1243
2023-01-15 05:00:00,20047,20011,d6DMOCnYq9SNEbtKroo9Z1YKZ4E3,332,332,1290
2023-01-15 15:00:00,20043,20056,OUjQNZVyCWZGAGfd3qX8mcvzo0c2,332,332,1269
2023-01-15 15:00:00,20043,20056,DLLuatSQXTcnyPpwkGm2HWDDQnG2,332,332,1293
2023-01-15 00:00:00,20011,20039,d6DMOCnYq9SNEbtKroo9Z1YKZ4E3,332,332,1291
2023-01-15 11:00:00,20003,20032,lt1eR0gYBvdlywPXKAYZv5bYkXv1,346,346,1321
2023-01-15 12:00:00,20020,20049,8pGM6kpnSeM8lm6wg7aDjVUJqVr2,346,0,1344
2023-01-15 11:00:00,20003,20032,K8J11yUZBoOTJiLxzbGR,360,360,1401
2023-01-15 16:00:00,20034,20020,rDhiSSfjhrU92DFWryGfXVJ708D3,400,400,1585
2023-01-15 16:00:00,20034,20020,Lv5LfpL4QEfvbbiMtOOxG4iIfNV2,400,400,1615
2023-01-15 13:00:00,20020,20031,FtbiKS4zSmcG4INYbYGU2k8IjqV2,428,0,1707
2023-01-15 13:00:00,20020,20031,mPsutlF3eKUEJGxlURZfdRexE7j1,428,0,1711
2023-01-23 20:00:00,20049,20064,JgySQU9qZwR8H083Y5n6eTvAeiJ2,87,0,193
2023-01-23 08:00:00,20024,20023,cI5Kl8e0u6cpitKqwY6O,87,0,241
2023-01-23 20:00:00,20020,20023,y5lNyQU90497SKZhLX3z,87,0,229
2023-01-23 07:00:00,20023,20020,y5lNyQU90497SKZhLX3z,87,0,235
2023-01-23 16:00:00,20009,20023,fnKVrlvurlR66TFSa5KRav6gRkr2,87,0,240
2023-01-23 11:00:00,20023,20009,fnKVrlvurlR66TFSa5KRav6gRkr2,87,0,222
2023-01-23 13:00:00,20064,20049,JgySQU9qZwR8H083Y5n6eTvAeiJ2,100,50,246
2023-01-23 03:00:00,20020,20019,BxevqxcOCbOsQgCtI9dZ1QKYje02,100,50,262
2023-01-23 16:00:00,20005,20056,IwUl0UuXeFZX1YqOLmsy2AB6qu53,114,58,348
2023-01-23 18:00:00,20030,20055,Ds4FHW7Jt4enG5GVRWMYQzFIVc72,114,58,303
2023-01-23 22:00:00,20033,20035,st6fuOZmpVSF3ZjmAn3Zd9Ys4Ch2,114,58,324
2023-01-23 12:00:00,20010,20052,9tpGR6SQRQd42kh7w0I1qWu4Z6C2,114,58,319
2023-01-23 16:00:00,20005,20056,xrCWTnj37Pe0j4ulm7XcIZb4OW52,114,58,340
2023-01-23 16:00:00,20005,20056,NSCfQSsaYhMNPnJcYL9EpGPrXWx1,114,58,342
2023-01-23 17:00:00,20056,20005,xrCWTnj37Pe0j4ulm7XcIZb4OW52,128,64,404
2023-01-23 16:00:00,20019,20061,4McqbvHlmCUVcAQfrwMrYAFCAuA3,128,64,390
2023-01-23 19:00:00,20026,20001,rloj7EzMKChFzZ334Xn4,128,64,387
2023-01-23 17:00:00,20029,20050,dGaxZv6i4xTfiichZARb7VYaDGJ2,128,64,396
2023-01-23 17:00:00,20056,20005,NSCfQSsaYhMNPnJcYL9EpGPrXWx1,128,64,399
2023-01-23 16:00:00,20058,20033,OfM3bLZF7fWmUr8h2MJz1tp3leF2,128,64,416
2023-01-23 16:00:00,20051,20047,r2ZkoF2ueJMP9o17NvpfSOzDxPq1,128,64,416
2023-01-23 17:00:00,20056,20005,IwUl0UuXeFZX1YqOLmsy2AB6qu53,128,64,388
2023-01-23 03:00:00,20019,20026,BxevqxcOCbOsQgCtI9dZ1QKYje02,155,78,489
2023-01-23 16:00:00,20033,20031,OfM3bLZF7fWmUr8h2MJz1tp3leF2,155,78,516
2023-01-23 07:00:00,20046,20021,AYsJVfb51ARgURKIkslBbSCExRs2,155,78,514
2023-01-23 08:00:00,20051,20031,aUdwYzgPJ4SpuZduv0hzjrhisZx2,182,91,607
2023-01-23 16:00:00,20024,20020,L0fb99AuV1yiDQa3orXB,182,91,604
2023-01-23 16:00:00,20024,20020,moDGxhBbZiHN97mFKwXL,182,91,602
2023-01-23 13:00:00,20055,20023,lC5XCbBOpkLT9yifne7c,196,99,711
2023-01-23 20:00:00,20017,20034,qhf5DMb4HUL9IsJQrbGu,210,105,747
2023-01-23 16:00:00,20010,20014,MgDUn2cpRuORh8tOFI6KNdryjel1,210,105,734
2023-01-23 06:00:00,20034,20038,CJ1V6TeXbbYak66jE72a,223,112,791
2023-01-23 13:00:00,20023,20023,61lX9PveglTfmDfKlnRNc0VBi6y1,264,132,977
2023-01-23 13:00:00,20023,20023,mxfNXrtB6bMyhueLuBtVAEJqB312,278,140,1071
2023-01-23 19:00:00,20019,20048,x3F14kzRoTZjMps8RjK4E8MGtKu1,291,146,1121
2023-01-23 19:00:00,20019,20048,LXMMhiVmrjd29QOkTM4i2Fqgy063,305,153,1172
2023-01-23 19:00:00,20018,20048,nSPz3zRFCONHxhecQIl39e9C0xt1,305,153,1146
2023-01-23 21:00:00,20020,20020,C3Qaw5Bfwxdeh1aWzBHRPlTzzv93,332,167,1290
2023-01-23 21:00:00,20020,20020,boTp70WhJvZBnpVeB05at1UrwrC3,360,180,1383
2023-01-23 21:00:00,20009,20009,Ie9v4H9qYpPfeLdfhpOEMkE0qKC2,360,180,1387
2023-01-23 21:00:00,20014,20014,vBkKYYb4gJRwSvaxS89QvNDc2XY2,360,180,1408
2023-01-23 17:00:00,20020,20010,HwCnLB4tdGWHXcCXDN6dgnry77l1,373,187,1478
2023-01-23 17:00:00,20020,20010,sBJj4H7fDVhr32Pr7iuduZ8USOs2,373,187,1479
2023-01-23 17:00:00,20047,20014,7M7xEukUFJfH6jmrn124sAmZLk73,441,221,1754
2023-01-23 12:00:00,20031,20051,r2ZkoF2ueJMP9o17NvpfSOzDxPq1,455,228,1816
2023-01-23 19:00:00,20062,20031,MzY4lfISuIPYwOGI8O92Q8mDVip2,455,228,1829
2023-01-23 14:00:00,20023,20023,NSCfQSsaYhMNPnJcYL9EpGPrXWx1,510,255,2048
2023-01-23 14:00:00,20023,20023,xrCWTnj37Pe0j4ulm7XcIZb4OW52,510,255,2070
2023-01-23 14:00:00,20023,20023,IwUl0UuXeFZX1YqOLmsy2AB6qu53,510,255,2058
2023-01-23 18:00:00,20047,20051,r2ZkoF2ueJMP9o17NvpfSOzDxPq1,537,269,2202
2023-01-23 12:00:00,20028,20010,V39xlD8lGpWB7YOChPK6bCbScXA2,741,371,3067
2023-01-23 19:00:00,20020,20020,ErXLDTBajVhaPrVTTlR4ANPE5sC2,1369,685,5874
2023-01-23 19:00:00,20020,20020,SUr7COJb7wgfWPCPvx3hTRJiwCW2,1382,691,5906
2023-01-23 09:00:00,20034,20034,ZkkeS6Xo3zRXgXb3ezfhzFZyJuD2,1996,999,8637
2023-02-03 12:00:00,20019,20026,XPb0hNiN3sRN3QBUn7zd68M0yvX2,114,114,331
2023-02-03 12:00:00,20026,20018,XPb0hNiN3sRN3QBUn7zd68M0yvX2,128,128,386
2023-02-03 21:00:00,20009,20011,M0yMP1eQCCfVlLlK9zhB,128,128,370
2023-02-03 09:00:00,20050,20044,wZZg72rLMtX4qHjivU9CwwwScxs1,128,128,398
2023-02-03 18:00:00,20020,20017,jvaQQI7VkOeHOS4xHFhfK8Y7yzA3,155,155,513
2023-02-03 10:00:00,20029,20050,dGaxZv6i4xTfiichZARb7VYaDGJ2,155,155,485
2023-02-03 08:00:00,20051,20031,aUdwYzgPJ4SpuZduv0hzjrhisZx2,169,169,553
2023-02-03 01:00:00,20059,20033,dGaxZv6i4xTfiichZARb7VYaDGJ2,182,182,644
2023-02-03 15:00:00,20056,20043,mriK3MIbLpdaZHghOfBcC91B5l73,196,196,694
2023-02-03 19:00:00,20064,20048,BnWtZk6m1uh70ct56mzfCeNRU0H2,210,210,740
2023-02-03 15:00:00,20056,20043,2TMZ6tWZnzTK6pwD8iSvW6fCBkh2,210,210,736
2023-02-03 22:00:00,20051,20047,QHWxqcIR5hUrXGz47HZx,210,210,770
2023-02-03 19:00:00,20019,20043,qTuQ4XpVgUbBedEHw9gZizFekBx2,210,210,774
2023-02-03 10:00:00,20014,20026,SFft0fFc33SIBT91EF0dEDuSKmk1,210,210,741
2023-02-03 20:00:00,20026,20041,hT4Z0WL6SUNMdxaNn2ng,210,210,780
2023-02-03 19:00:00,20019,20043,PA0MvquGYaV4nLtU5tcU41SjVlr2,223,223,816
2023-02-03 16:00:00,20019,20006,vt6NwAbie0Sb8xS0JskYZusK7ki2,237,0,889
2023-02-03 20:00:00,20020,20052,8SgbaRYtFhOZjM7wBLGIZgJR9rW2,237,237,869
2023-02-03 20:00:00,20020,20052,vVUvLHniLXaVUtUoO39GfzRTIea2,237,237,893
2023-02-03 22:00:00,20051,20064,IGpGGIvIQ9MVNLFhIRsw8e2XjlT2,237,237,900
2023-02-03 16:00:00,20018,20006,cNUBZTdD6hYLkLEJQobszfIu3x33,250,250,911
2023-02-03 11:00:00,20015,20019,uN3nc5KY1ISH4mFpGeZYoDY1hRY2,305,0,1162
2023-02-03 18:00:00,20001,20019,Q16ZdjYMpIcWBnj7sFjWFs1zulU2,305,0,1188
2023-02-03 18:00:00,20001,20019,1BHZFn9soTdff8z4vt7Y,319,319,1256
2023-02-03 16:00:00,20025,20062,yhH192AmfgSs6Ixw2W8gvNtZeN82,319,319,1201
2023-02-03 16:00:00,20047,20051,r2ZkoF2ueJMP9o17NvpfSOzDxPq1,346,346,1365
2023-02-03 15:00:00,20043,20003,L6fgUD2uVGcnH1ASgNc60R1BmDf2,360,360,1389
2023-02-03 15:00:00,20043,20003,ifXCxGUrKYfkyGoXPGKkVZ2NQX82,360,360,1396
2023-02-03 11:00:00,20005,20019,gwZqmbHlaSeUpiYGCjKuH3UHCn63,360,0,1432
2023-02-03 17:00:00,20032,20001,VVxagOiRkNZvK05IPZ8DMLfIGUm1,360,360,1426
2023-02-03 17:00:00,20032,20001,kStw8bajwrMzxPIs7ZuPwIjG5A82,387,387,1558
2023-02-03 14:00:00,20019,20032,ifXCxGUrKYfkyGoXPGKkVZ2NQX82,428,0,1691
2023-02-03 18:00:00,20043,20019,qTuQ4XpVgUbBedEHw9gZizFekBx2,414,414,1674
2023-02-03 15:00:00,20020,20001,fy6K3B82v3a60z8dFRNtS4waUbj1,414,414,1676
2023-02-03 18:00:00,20043,20019,PA0MvquGYaV4nLtU5tcU41SjVlr2,414,414,1674
2023-02-03 17:00:00,20032,20001,oQhtYOkiwwNYmbshm4gJtcALjAU2,428,428,1693
2023-02-03 14:00:00,20018,20032,L6fgUD2uVGcnH1ASgNc60R1BmDf2,428,428,1708
2023-02-03 13:00:00,20006,20049,aTzNrbkRHbNeiST6sNRGlltJZCj1,455,0,1839
2023-02-03 15:00:00,20020,20001,gZdt3XKZezZatJMkahtBmaoK8EH2,455,455,1804
2023-02-03 20:00:00,20052,20047,8x4Gt0kuq8WAvsaJrTVLDviex9X2,482,0,1937
2023-02-03 19:00:00,20002,20052,2bROejmRsThmVu3VtBWI3K6f3mS2,469,469,1918
2023-02-03 13:00:00,20032,20001,2TMZ6tWZnzTK6pwD8iSvW6fCBkh2,510,510,2044
2023-02-03 12:00:00,20032,20001,mriK3MIbLpdaZHghOfBcC91B5l73,523,523,2119
2023-02-03 17:00:00,20054,20005,8SgbaRYtFhOZjM7wBLGIZgJR9rW2,646,191,2645
2023-02-03 17:00:00,20054,20005,vVUvLHniLXaVUtUoO39GfzRTIea2,646,191,2644
2023-02-03 13:00:00,20047,20047,9sGnHYrZaC6V8nw9OCVY,700,0,2907
2023-02-03 13:00:00,20010,20043,UbBoc1rY3fQkkPOdRyrxrWX5ocf1,714,260,2947
2023-02-03 13:00:00,20010,20043,V9ifnGMM3mXtxQuE1B9sSPPD8qB3,714,260,2943
2023-02-03 15:00:00,20047,20052,aTzNrbkRHbNeiST6sNRGlltJZCj1,1464,1464,6276
2023-02-03 16:00:00,20018,20040,HzdamrNn4wbnEabPZMnSwd1mNRg1,1764,1764,7584
2023-02-03 16:00:00,20018,20040,XyxWKVn2EvUtVLpr5seI32hQozR2,1764,1764,7597
2023-02-03 15:00:00,20063,20001,V9ifnGMM3mXtxQuE1B9sSPPD8qB3,2023,2023,8735
2023-02-03 14:00:00,20063,20001,UbBoc1rY3fQkkPOdRyrxrWX5ocf1,2023,2023,8741
2023-01-25 23:00:00,20025,20025,Z5NnOuspzgWDuSAnf9IgrYLcLXs1,1437,719,6127
2023-01-25 23:00:00,20025,20025,qOxNFkGEHiwPenp2SwdN,1437,719,6166
2023-01-26 10:00:00,20061,20043,KdHkNOcVwYbFxFENF6YCUOfe8hq1,632,317,2630
2023-01-26 17:00:00,20008,20033,vj7cUubKvPbLfvNsG1Pv5bd22jm2,1314,658,5625
2023-01-26 12:00:00,20064,20049,JgySQU9qZwR8H083Y5n6eTvAeiJ2,87,0,223
2023-01-26 15:00:00,20055,20031,xeXv6iDUGgh7NYwZeElbb4QJn7B2,100,50,265
2023-01-26 16:00:00,20051,20039,r2ZkoF2ueJMP9o17NvpfSOzDxPq1,87,0,228
2023-01-26 14:00:00,20003,20020,gg6ujXVEYnRu9ObYvB4rcGzDK2m2,114,58,349
2023-01-26 07:00:00,20010,20007,nLHMPQ4TXqFqGOtjeGdt,114,58,355
2023-01-26 11:00:00,20023,20009,fnKVrlvurlR66TFSa5KRav6gRkr2,114,58,352
2023-01-26 17:00:00,20028,20001,EhK8hhA0fyctVhfaEMH9Kbe34NE3,128,64,367
2023-01-26 19:00:00,20030,20029,Jk3OjVvD0vgCTLIPbjavjwfedH33,128,64,366
2023-01-26 20:00:00,20010,20006,Bxtq9Hp9pBVoZGPCHtmC,128,64,389
2023-01-26 09:00:00,20046,20054,4oi5BrqdTQHm8verbDk6,128,64,395
2023-01-26 10:00:00,20018,20020,3gf86o3JTrZzq5KPlXPoLMiRJI22,141,71,471
2023-01-26 15:00:00,20003,20056,m7VQYxw6LQPOuiCwWsaZM91GSIK2,141,71,460
2023-01-26 16:00:00,20014,20026,ZWFYfoe86QND4jtVS6WyYkUpJeC2,141,71,463
2023-01-26 15:00:00,20003,20056,4OiIm9ed02QGAC4OPWOQkp7KJdj1,141,71,478
2023-01-26 20:00:00,20006,20010,7l4pNE2mRMWptQGSuRLGX7JT0ji2,155,78,507
2023-01-26 17:00:00,20043,20055,xkWyH5NiQeRVLj0O9pmOn6zwypv1,155,78,499
2023-01-26 17:00:00,20026,20014,ZWFYfoe86QND4jtVS6WyYkUpJeC2,155,78,484
2023-01-26 17:00:00,20043,20055,KhjrsJPIN6ekyU5seTQjNgGYGvk1,155,78,516
2023-01-26 12:00:00,20010,20026,4rgsKv1hObSsoei4lATUWwwzme62,169,85,558
2023-01-26 17:00:00,20020,20043,xkWyH5NiQeRVLj0O9pmOn6zwypv1,182,91,627
2023-01-26 15:00:00,20026,20010,4rgsKv1hObSsoei4lATUWwwzme62,182,91,620
2023-01-26 17:00:00,20020,20043,KhjrsJPIN6ekyU5seTQjNgGYGvk1,182,91,634
2023-01-26 20:00:00,20060,20031,Mpf1HIlybCcanv6bDHfzhFjDmxr2,210,105,732
2023-01-26 20:00:00,20060,20030,PbEhqcZhb4MNi6OQEtBrBZSERy92,210,105,766
2023-01-26 12:00:00,20014,20041,pqZQnyiJZNM3Ja0AIzdDzGsUQFd2,210,105,739
2023-01-26 16:00:00,20026,20014,pv6TV5xm8OuLAuKTQ0eu,210,105,768
2023-01-26 09:00:00,20041,20043,fVUThLJnuVZLHlWyoN4fKXJ5JtT2,237,119,848
2023-01-26 12:00:00,20038,20047,a7eDPMtzu5MMhgm3hCVDH4Myywx1,250,126,960
2023-01-26 17:00:00,20018,20001,eoFWcsrYoOWiRdQmcOGIuXOvY7w1,250,126,937
2023-01-26 18:00:00,20062,20033,r2ZkoF2ueJMP9o17NvpfSOzDxPq1,250,126,950
2023-01-26 05:00:00,20028,20050,rYhzpO5jTxkbB9eollWO,264,132,1015
2023-01-26 21:00:00,20020,20010,DhcbMcBz9lQsZCSMzgiTYCPzvku2,278,140,1070
2023-01-26 12:00:00,20038,20047,yJbnFEIilcVygMR4Bku8z0YkQoL2,278,140,1065
2023-01-26 21:00:00,20032,20024,6RGC4bzyG5x70Yk7KlSh,278,140,1040
2023-01-26 21:00:00,20020,20010,wM1wRE7iSvOFTw1vsESrZZiw71v1,291,146,1098
2023-01-26 17:00:00,20018,20010,siQ94fkE4ceaaUNSlNxp9Pj70mq2,291,146,1089
2023-01-26 16:00:00,20003,20043,2HCCIdEWOuMFL5fx27BNsuuwVxC2,291,146,1135
2023-01-26 17:00:00,20018,20010,hl2jbCJCIghl1hggJuwovlzsA6I3,291,146,1104
2023-01-26 16:00:00,20003,20043,CFhZFhV6hxUgtPqk792ezKyiCqX2,305,153,1147
2023-01-26 01:00:00,20035,20035,j6KZfql67RelsttBmXd5KBucNJ92,319,160,1214
2023-01-26 15:00:00,20043,20008,Yst2o7SAOgfsioS2lNcpUoT4zh23,319,160,1254
2023-01-26 12:00:00,20031,20020,vfoQuDza9KbyxTqKfK7JtM2uVAT2,332,167,1284
2023-01-26 12:00:00,20031,20020,OGJh6az2xlf1m7PDdctOSTC6GbQ2,332,167,1272
2023-01-26 15:00:00,20043,20008,0dk92VIAAdO3AXeEvSjt019JhAJ2,332,167,1261
2023-01-26 14:00:00,20007,20042,0dk92VIAAdO3AXeEvSjt019JhAJ2,332,167,1289
2023-01-26 16:00:00,20003,20003,eXw4yBTVk1NvhmjB6ZcR3TQZlBK2,332,167,1306
2023-01-26 14:00:00,20007,20042,Yst2o7SAOgfsioS2lNcpUoT4zh23,332,167,1299
2023-01-26 21:00:00,20036,20051,r2ZkoF2ueJMP9o17NvpfSOzDxPq1,400,200,1617
2023-01-26 10:00:00,20026,20043,v1T98VWq8uPHESSD62TOIzmev5R2,414,208,1641
2023-01-26 12:00:00,20055,20007,KdHkNOcVwYbFxFENF6YCUOfe8hq1,414,208,1648
2023-01-26 10:00:00,20026,20043,d09T55XizaPGVTQTGjFQRTR65Uf1,414,208,1651
2023-01-19 18:00:00,20004,20020,4dhP4NeuSzt2PJ7uNmbM,482,0,1931
2023-01-19 18:00:00,20004,20020,uafYoRfxinYBz7CgZrCnXpmpVNK2,482,0,1960
2023-01-19 13:00:00,20003,20054,DekMEuhg0YQgAvkxNcx9iiOxcQs1,537,537,2197
2023-01-19 19:00:00,20054,20058,kLQjGGxItaUQYoACrktJ8imm1zr1,1014,1014,4295
2023-01-19 19:00:00,20054,20058,FlC47CdQICZ7RetX4Rl9Hx4EGJT2,1014,1014,4305
