port_id,port_name,lat,lng,installation_day,city_id,ward,station,distance,capacity,payment_amount,KEY_CODE
10379,ララプレイス大阪福島プレッソ1,34.6926135,135.4760398,2022-06-20,osaka,福島区,野田駅,205.0401486812605,8.0,16500.0,5235033811.0
10380,ララプレイス大阪福島プレッソ2,34.692778,135.4761122,2022-06-20,osaka,福島区,野田駅,188.7210937326175,1.0,3300.0,5235033811.0
10381,プレサンス梅田,34.7032985,135.5057558,2022-06-21,osaka,北区,扇町駅,487.1094325856836,9.0,19800.0,5235044014.0
10382,プレサンス北浜オリジン,34.6863977,135.5075608,2022-06-21,osaka,中央区,堺筋本町駅,519.2688073112367,3.0,6600.0,5235042023.0
10383,Casa Rio Douton,34.6689639,135.494433,2022-08-17,osaka,浪速区,JR難波駅,224.8643408763589,4.0,6600.0,5235030923.0
10384,阿倍野松崎町レジデンス,34.6403236,135.5148118,2022-05-31,osaka,阿倍野区,阿倍野駅,325.62439898351334,6.0,0.0,5135746133.0
10385,ホテル真法院大阪,34.6563155,135.5209785,2022-05-31,osaka,天王寺区,四天王寺前夕陽ヶ丘駅,687.5806603081974,4.0,6600.0,5135748143.0
10386,ライブカーサ本町,34.6794679,135.5053872,2022-07-01,osaka,中央区,堺筋本町駅,254.84896839253227,13.0,14300.0,5235041032.0
10387,レオンコンフォート谷町六丁目,34.6746613,135.5202319,2022-06-21,osaka,中央区,谷町六丁目駅,206.4712302662055,3.0,3300.0,5235040143.0
10388,レオンコンフォート難波ブラン,34.6613176,135.5075544,2022-06-21,osaka,浪速区,難波駅,440.1104670865623,4.0,5500.0,5135749023.0
10389,ミラージュパレス上本町,34.668649,135.518003,2022-06-06,osaka,中央区,谷町九丁目駅,194.75363980738743,3.0,4400.0,5235040112.0
10390,KF-Park 浪速元町2丁目,34.6621168,135.4959128,2022-06-21,osaka,浪速区,難波駅,487.4136624397985,5.0,11550.0,5135739923.0
10391,WeWork御堂筋フロンティア,34.6975575,135.5005542,2022-07-25,osaka,北区,大江橋駅,377.75256963006143,8.0,15000.0,5235043031.0
10392,アクシオ梅田東,34.705642,135.5060909,2022-06-21,osaka,北区,中崎町駅,227.94583667057063,4.0,9900.0,5235044032.0
10393,ビガーポリス109天満一丁目,34.6938328,135.5190921,2022-06-21,osaka,北区,天満橋駅,442.7895017362831,3.0,8800.0,5235043123.0
10394,さくら館,34.7115206,135.4957068,2022-06-27,osaka,北区,中津駅,134.1775861828119,2.0,3300.0,5235035923.0
10395,エスリード東梅田 非常階段下,34.705651,135.505445,2022-06-08,osaka,北区,中崎町駅,236.9982306318772,3.0,13200.0,5235044032.0
10396,タイムパーキング浪速区幸町２丁目（入口精算機横）,34.6693161,135.4912831,2022-07-06,osaka,浪速区,桜川駅,195.0030731409137,2.0,11000.0,5235030914.0
10397,錦タクシー事務所駐車場,34.6587865,135.5165341,2022-06-24,osaka,天王寺区,四天王寺前夕陽ヶ丘駅,207.8459391887997,4.0,6600.0,5135749112.0
10398,ABC本社,34.6939565,135.4879602,2022-06-14,osaka,福島区,福島駅,207.2710329154136,8.0,19800.0,5235033913.0
10399,ABCアネックス,34.6930964,135.4865286,2022-06-15,osaka,福島区,中之島駅,208.1696557980194,8.0,19800.0,5235033822.0
10400,NTPR堺筋本町ビル,34.6806576,135.5090963,2022-07-01,osaka,中央区,堺筋本町駅,264.0923508545843,5.0,11000.0,5235041041.0
10401,APパーク大国町 出入口横,34.6563089,135.4984946,2022-06-15,osaka,浪速区,大国町駅,131.48028510645835,10.0,0.0,5135738944.0
10402,HTP桜ノ宮駅前,34.7038077,135.5226814,2022-06-28,osaka,都島区,桜ノ宮駅,182.22462343753267,8.0,14520.0,5235044124.0
10403,アーバンカーサ同心,34.7015273,135.5153251,2022-06-24,osaka,北区,天満駅,378.1406134998937,8.0,11000.0,5235044111.0
10404,T's Square 天神橋,34.7097129,135.5128846,2022-06-29,osaka,北区,天神橋筋六丁目駅,68.9736621815143,4.0,8800.0,5235045111.0
10405,清水谷ビル,34.6754245,135.5238418,2022-06-22,osaka,天王寺区,谷町六丁目駅,476.490591203614,6.0,11000.0,5235041122.0
10406,Luxe難波西Ⅲ,34.6583473,135.4870455,2022-07-12,osaka,浪速区,芦原町駅,215.3396638318452,5.0,8250.0,5135739822.0
10407,ディクス福島レジデンス,34.6844994,135.4726887,2022-07-25,osaka,福島区,西九条駅,476.0964846345957,6.0,13200.0,5235032722.0
10408,Luxe難波西Ⅱ,34.6586057,135.4872296,2022-07-19,osaka,浪速区,芦原町駅,195.6621672646257,3.0,6600.0,5135739822.0
10409,Luxe海老江Ⅱ,34.700255,135.473494,2022-07-15,osaka,福島区,海老江駅,469.4570616320092,8.0,16500.0,5235034722.0
10410,Luxe難波西Ⅰ,34.65777158814005,135.48883157055226,2022-07-11,osaka,浪速区,芦原橋駅,84.53239073527597,5.0,8250.0,5135738933.0
10411,Luxe難波WEST,34.6626617,135.4851995,2022-07-12,osaka,浪速区,芦原町駅,293.2511648764166,6.0,9900.0,5135739842.0
10412,ソフトエース北浜,34.689581,135.5079531,2022-07-06,osaka,中央区,北浜駅,261.06295147270595,3.0,4400.0,5235042041.0
10413,タイムパーキング浪速区幸町２丁目（駐車場右奥）,34.66935,135.4914169,2022-07-06,osaka,浪速区,桜川駅,207.389447301611,5.0,0.0,5235030914.0
10414,JMFビル肥後橋01（旧 肥後橋MIDビル）,34.6906829,135.496836,2022-07-01,osaka,西区,肥後橋駅,134.5683483267539,4.0,13750.0,5235032943.0
10415,JMFビル北浜01,34.6888149,135.5074535,2022-07-01,osaka,中央区,北浜駅,331.50859135476344,4.0,13750.0,5235042041.0
10416,サムティ西梅田グロリエ,34.7047597,135.4834263,2022-07-06,osaka,北区,福島駅,876.6144452448999,8.0,27500.0,5235034841.0
10417,S-RESIDENCE日本橋Qualier,34.658537,135.5055333,2022-07-06,osaka,浪速区,恵美須町駅,165.21764797277368,8.0,27500.0,5135749012.0
10418,S-FORT桜川南,34.6623282,135.4897329,2022-07-06,osaka,浪速区,芦原町駅,398.8297956050126,4.0,16500.0,5135739913.0
10419,S-FORT都島KERS,34.7032393,135.5227793,2022-07-06,osaka,都島区,桜ノ宮駅,242.0140575331866,3.0,11000.0,5235044124.0
10420,高津ビル,34.6720945,135.5141496,2022-08-19,osaka,中央区,松屋町駅,410.2107651396731,3.0,6600.0,5235040131.0
10421,レオンコンフォート北浜,34.6892523,135.5087651,2022-07-12,osaka,中央区,なにわ橋駅,316.150608057003,4.0,6600.0,5235042041.0
10422,レオンコンフォート大手通,34.6863463,135.5127829,2022-07-15,osaka,中央区,天満橋駅,515.5630597290959,2.0,3300.0,5235042113.0
10423,レオンコンフォート難波,34.6659822,135.4926809,2022-07-01,osaka,浪速区,JR難波駅,290.31102956322826,7.0,11550.0,5135739934.0
10424,レオンコンフォート難波サウスゲート,34.6590743,135.5031351,2022-07-15,osaka,浪速区,恵美須町駅,326.340725844973,4.0,6600.0,5135749012.0
10425,レオンコンフォート新梅田Ⅱ,34.7080607,135.4889639,2022-07-08,osaka,北区,中津駅,333.9425658202152,2.0,3300.0,5235034933.0
10426,ヘルシー温泉タテバ（正面入口横）,34.6639791,135.4887598,2022-07-01,osaka,浪速区,汐見橋駅,426.2852340354557,4.0,5500.0,5135739931.0
10427,S-FORT福島Libre（駐車場横）,34.7025916,135.476478,2022-07-11,osaka,福島区,海老江駅,809.4596170437864,4.0,16500.0,5235034813.0
10428,グランディールハイツ,34.7087639,135.4873523,2022-07-04,osaka,北区,中津駅,421.8805090632495,5.0,8250.0,5235035822.0
10429,La Casa上本町,34.6696748,135.5183235,2022-07-04,osaka,中央区,谷町九丁目駅,282.0391192701238,2.0,4950.0,5235040114.0
10430,La Casa清水谷,34.67307663244908,135.52328081983208,2022-07-04,osaka,天王寺区,谷町六丁目駅,532.3566978721431,5.0,11550.0,5235040144.0
10431,La Casa天王寺,34.6475322,135.5165596,2022-07-04,osaka,天王寺区,天王寺駅,66.40003664868352,7.0,11550.0,5135747132.0
10432,プレサンス野田阪神駅前ザ・プレミアム,34.6964023,135.4728048,2022-07-04,osaka,福島区,海老江駅,47.81592686440287,2.0,4950.0,5235033742.0
10433,プレサンス心斎橋リベルタ,34.6789952,135.5072331,2022-07-04,osaka,中央区,堺筋本町駅,297.5035036367417,6.0,13200.0,5235041023.0
