port_id,port_name,lat,lng,installation_day,city_id,ward,station,distance,capacity,payment_amount,KEY_CODE
9040162,美盧京都二条ホテル　裏側,35.00899615077835,135.74438154374948,2022-08-02,kyoto,中京区,二条駅,408.6432811006643,4.0,6600.0,5235451921.0
9040163,FUJITAYA BnB Bike&Yoga,34.989672272684004,135.73416257058162,2022-07-29,kyoto,下京区,西大路駅,933.0040061338466,4.0,5500.0,5235358843.0
9040164,オリエンタルホテル京都六条,34.9944438,135.7536682,2022-07-29,kyoto,下京区,五条駅,553.0992543691469,10.0,11000.0,5235369014.0
9040165,サイトウビル,35.0299566,135.7478093,2022-09-13,kyoto,上京区,今出川駅,1054.3549342569506,8.0,22000.0,5235453942.0
9040166,KUSANOMIYA,34.9998289,135.749017,2022-08-17,kyoto,下京区,四条大宮駅,382.8909494983575,2.0,6600.0,5235359944.0
9040167,ベラジオ四条烏丸Ⅲ,35.0020773,135.7586789,2022-08-05,kyoto,下京区,四条駅,92.64417734681489,12.0,24750.0,5235460021.0
9040168,ベラジオ京都一乗寺,35.0463863,135.7871683,2022-09-06,kyoto,左京区,一乗寺駅,257.0423655755093,16.0,33000.0,5235465242.0
9040169,ベラジオ京都神泉,35.0082211,135.7469717,2022-08-09,kyoto,中京区,大宮駅,544.972174901467,3.0,6600.0,5235450944.0
9040170,ベラジオ京都西院ウエストシティ,35.0025096,135.7337777,2022-08-09,kyoto,中京区,西院駅,93.96313047083036,4.0,9900.0,5235450823.0
9040171,ベラジオ四条堀川,35.0028425,135.7517206,2022-10-04,kyoto,下京区,大宮駅,252.4639981395445,5.0,8250.0,5235460013.0
9040172,ベラジオ堀川今出川,35.0323453,135.7511272,2022-09-06,kyoto,上京区,今出川駅,827.3018202358264,4.0,8250.0,5235463033.0
9040173,ウイングウッド東山,34.9940922,135.7712571,2022-08-16,kyoto,東山区,清水五条駅,400.6631370454077,4.0,8250.0,5235369123.0
9040175,株式会社フラット・エージェンシー所有倉庫横,35.0402454,135.7512048,2022-08-09,kyoto,北区,北大路駅,761.9837909557091,6.0,8800.0,5235464033.0
9040176,タイムパーキング下鴨松ノ木町,35.0400044,135.7704733,2022-08-09,kyoto,左京区,出町柳駅,1057.7422856577373,4.0,5500.0,5235464143.0
9040177,メゾンドヤーブ,35.048179329848054,135.7956811957422,2022-08-09,kyoto,左京区,修学院駅,532.6876050164899,3.0,2200.0,5235465343.0
9040178,梅小路ポテル京都,34.98778200677305,135.74615580543698,2022-08-22,kyoto,下京区,京都駅,1036.0371526720571,6.0,13200.0,5235358941.0
9040179,FUJITAYA Kyoto,34.9947752,135.7479383,2022-08-17,kyoto,下京区,丹波口駅,590.4906255019284,8.0,11000.0,5235359924.0
9040180,京都市左京区下鴨泉川町34-4,35.0381833,135.7743819,2022-08-23,kyoto,左京区,元田中駅,722.4067093538428,6.0,6600.0,5235464142.0
9040183,Dパーキング松原新町第1,34.9985564,135.7570931,2022-08-31,kyoto,下京区,四条駅,438.7439278238121,6.0,9240.0,5235369043.0
